item_lc116,descricao_item,nbs,descricao_nbs,ps_onerosa,adq_exterior,indop,local_incidencia_ibs,cclasstrib,nome_cclasstrib
12.02,Exibições Cinematográficas.,1.2501.50.00,Serviços de projeção de filmes,,,30101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.02,Exibições Cinematográficas.,1.2501.50.00,Serviços de projeção de filmes,,,030102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.02,Exibições Cinematográficas.,1.2501.50.00,Serviços de projeção de filmes,,,030103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.02,Exibições Cinematográficas.,1.2501.50.00,Serviços de projeção de filmes,,,030104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.03,Espetáculos Circenses.,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,,,40101,local do evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.03,Espetáculos Circenses.,1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,,,40101,local do evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.04,Programas De Auditório.,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,40101,local do evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.04,Programas De Auditório.,1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,40101,local do evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.05,"Parques De Diversões, Centros De Lazer E Congêneres.",1.2504.21.00,Serviços de jardins botânico e zoológico ,,,30101,local da prestação,200048,"Hotelaria, Parques de Diversão e Parques Temáticos"
12.05,"Parques De Diversões, Centros De Lazer E Congêneres.",1.2504.22.00,"Serviços de reserva natural, incluindo preservação de vida selvagem",,,30101,local da prestação,200048,"Hotelaria, Parques de Diversão e Parques Temáticos"
12.05,"Parques De Diversões, Centros De Lazer E Congêneres.",1.2507.10.00,Serviços de parques temáticos de diversão,,,30101,local da prestação,200048,"Hotelaria, Parques de Diversão e Parques Temáticos"
12.05,"Parques De Diversões, Centros De Lazer E Congêneres.",1.2507.90.00,Serviços de parques de diversão e atrações similares não classificados em subposições anteriores,,,30101,local da prestação,200048,"Hotelaria, Parques de Diversão e Parques Temáticos"
12.06,"Boates, taxi-dancing e congêneres.",1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.06,"Boates, taxi-dancing e congêneres.",1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.06,"Boates, taxi-dancing e congêneres.",1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.06,"Boates, taxi-dancing e congêneres.",1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,,,40101,local do Evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,,,40101,local do Evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,40101,local do Evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.07,"Shows, ballet, danças, desfiles, bailes, óperas, concertos, recitais, festivais e congêneres.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,40101,local do Evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.08,"Feiras, exposições, congressos e congêneres.",1.1806.61.00,Serviços de assistência e organização de convenções ,,,40101,local do evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.08,"Feiras, exposições, congressos e congêneres.",1.1806.61.00,Serviços de assistência e organização de convenções ,,,40101,local do evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.08,"Feiras, exposições, congressos e congêneres.",1.1806.62.00,Serviços de assistência e organização de feiras de negócios,,,40101,local do evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.08,"Feiras, exposições, congressos e congêneres.",1.1806.62.00,Serviços de assistência e organização de feiras de negócios,,,40101,local do evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.08,"Feiras, exposições, congressos e congêneres.",1.1806.63.00,Serviços de assistência e organização de exposições e outros eventos ,,,40101,local do evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.08,"Feiras, exposições, congressos e congêneres.",1.1806.63.00,Serviços de assistência e organização de exposições e outros eventos ,,,40101,local do evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,,,030101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,,,030102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,,,030103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,,,030104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.09,"Bilhares, boliches e diversões eletrônicas ou não.",1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.10,Corridas e competições de animais.,1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.10,Corridas e competições de animais.,1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.10,Corridas e competições de animais.,1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.10,Corridas e competições de animais.,1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.10,Corridas e competições de animais.,1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,,,030101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.10,Corridas e competições de animais.,1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,,,030102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.10,Corridas e competições de animais.,1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,,,030103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.10,Corridas e competições de animais.,1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,,,030104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",,Serviços de ingressos para eventos desportivos,,,030101,local da prestação,200042,Fornecimento de serviço de educação desportiva (art. 141. II)
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",,Serviços de ingressos para eventos desportivos,,,030102,local da prestação,200042,Fornecimento de serviço de educação desportiva (art. 141. II)
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",,Serviços de ingressos para eventos desportivos,,,030103,local da prestação,200042,Fornecimento de serviço de educação desportiva (art. 141. II)
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",,Serviços de ingressos para eventos desportivos,,,030104,local da prestação,200042,Fornecimento de serviço de educação desportiva (art. 141. II)
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.20.00,Serviços de clubes desportivos,,,30101,local da prestação,200042,Fornecimento de serviço de educação desportiva (art. 141. II)
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.20.00,Serviços de clubes desportivos,,,030102,local da prestação,200042,Fornecimento de serviço de educação desportiva (art. 141. II)
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.20.00,Serviços de clubes desportivos,,,030103,local da prestação,200042,Fornecimento de serviço de educação desportiva (art. 141. II)
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.20.00,Serviços de clubes desportivos,,,030104,local da prestação,200042,Fornecimento de serviço de educação desportiva (art. 141. II)
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.20.00,Serviços de clubes desportivos,,,30101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.20.00,Serviços de clubes desportivos,,,030102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.20.00,Serviços de clubes desportivos,,,030103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.20.00,Serviços de clubes desportivos,,,030104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,,,30101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,,,030102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,,,030103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.90.00,Serviços desportivos e recreacionais desportivos não classificados em subposições anteriores,,,030104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,,,30101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,,,030102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,,,030103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.11,"Competições esportivas ou de destreza física ou intelectual, com ou sem a participação do espectador.",1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,,,030104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.12,Execução de música.,1.2503.10.00,Serviços de atuação artística,,,030101,local da prestação,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.12,Execução de música.,1.2503.10.00,Serviços de atuação artística,,,030102,local da prestação,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.12,Execução de música.,1.2503.10.00,Serviços de atuação artística,,,030103,local da prestação,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.12,Execução de música.,1.2503.10.00,Serviços de atuação artística,,,030104,local da prestação,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.12,Execução de música.,1.2503.10.00,Serviços de atuação artística,S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.12,Execução de música.,1.2503.10.00,Serviços de atuação artística,,,030101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.12,Execução de música.,1.2503.10.00,Serviços de atuação artística,,,030102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.12,Execução de música.,1.2503.10.00,Serviços de atuação artística,,,030103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.12,Execução de música.,1.2503.10.00,Serviços de atuação artística,,,030104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.12,Execução de música.,1.2503.10.00,Serviços de atuação artística,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",1.2501.21.00,"Serviços de produção de programas de televisão, videoteipes e filmes",,,40101,local evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",1.2501.21.00,"Serviços de produção de programas de televisão, videoteipes e filmes",,,40101,local evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",1.2501.22.00,Serviços de produção de programas de rádio,,,40101,local evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",1.2501.22.00,Serviços de produção de programas de rádio,,,40101,local evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,,,40101,local evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",1.2502.10.00,Serviços de organização e promoção de atuações artísticas ao vivo,,,40101,local evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,,,40101,local evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,,,40101,local evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,,,40101,local evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",1.2502.30.00,Serviços de apoio para atuações artísticas ao vivo,,,40101,local evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.13,"Produção, mediante ou sem encomenda prévia, de eventos, espetáculos, entrevistas, shows, ballet , danças, desfiles, bailes, teatros, óperas, concertos, recitais, festivais e congêneres, inclusive programas de televisão, matérias jornalísticas ou publicitárias.",1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,,,40101,local evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.14,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,030101,local da prestação,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.14,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,030102,local da prestação,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.14,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,030103,local da prestação,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.14,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,030104,local da prestação,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.14,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.14,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,030101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.14,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,030102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.14,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,030103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.14,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,030104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.14,"Fornecimento de música para ambientes fechados ou não, mediante transmissão por qualquer processo.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
12.15,"Desfiles de blocos carnavalescos ou folclóricos, trios elétricos e congêneres.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,40101,local do evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.15,"Desfiles de blocos carnavalescos ou folclóricos, trios elétricos e congêneres.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,,,40101,local do evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.15,"Desfiles de blocos carnavalescos ou folclóricos, trios elétricos e congêneres.",1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,,,40101,local do evento,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.15,"Desfiles de blocos carnavalescos ou folclóricos, trios elétricos e congêneres.",1.2502.20.00,Serviços de produção e apresentação de atuações artísticas ao vivo,,,40101,local do evento,000001,Situações tributadas integralmente pelo IBS e CBS.
12.16,"Exibição de filmes, entrevistas, musicais, espetáculos, shows, concertos, desfiles, óperas, competições esportivas, de destreza intelectual ou congêneres.",1.2501.50.00,Serviços de projeção de filmes,S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.16,"Exibição de filmes, entrevistas, musicais, espetáculos, shows, concertos, desfiles, óperas, competições esportivas, de destreza intelectual ou congêneres.",1.2501.50.00,Serviços de projeção de filmes,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
12.16,"Exibição de filmes, entrevistas, musicais, espetáculos, shows, concertos, desfiles, óperas, competições esportivas, de destreza intelectual ou congêneres.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
12.16,"Exibição de filmes, entrevistas, musicais, espetáculos, shows, concertos, desfiles, óperas, competições esportivas, de destreza intelectual ou congêneres.",1.2502.90.00,Serviços de apresentação e promoção de atuações artísticas e outros serviços de entretenimento ao vivo não classificados em subposições anteriores,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
12.16,"Exibição de filmes, entrevistas, musicais, espetáculos, shows, concertos, desfiles, óperas, competições esportivas, de destreza intelectual ou congêneres.",1.2505.10.00,Serviços de organização e promoção de eventos desportivos e recreacionais desportivos,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
12.17,"Recreação e animação, inclusive em festas e eventos de qualquer natureza.",1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,30101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.17,"Recreação e animação, inclusive em festas e eventos de qualquer natureza.",1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.17,"Recreação e animação, inclusive em festas e eventos de qualquer natureza.",1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
12.17,"Recreação e animação, inclusive em festas e eventos de qualquer natureza.",1.2508.00.00,"Serviços recreativos, culturais e desportivos não classificados em posições anteriores",,,030104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
13.02,"Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.",1.2501.11.00,Serviços de gravação de som em estúdio,S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
13.02,"Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.",1.2501.11.00,Serviços de gravação de som em estúdio,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.02,"Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.",1.2501.12.00,Serviços de gravação de som ao vivo,S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
13.02,"Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.",1.2501.12.00,Serviços de gravação de som ao vivo,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.02,"Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.",1.2501.36.00,"Serviços de legendas, títulos e dublagem em obras audiovisuais",S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
13.02,"Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.",1.2501.36.00,"Serviços de legendas, títulos e dublagem em obras audiovisuais",S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
13.02,"Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.",1.2501.37.00,Serviços de projeto e edição de som em obras audiovisuais,S,N,100301,Domicílio principal do adquirente,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
13.02,"Fonografia ou gravação de sons, inclusive trucagem, dublagem, mixagem e congêneres.",1.2501.37.00,Serviços de projeto e edição de som em obras audiovisuais,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
